status,distance.value,duration.value,origin,origin_ine_code,dest_ine_code,destination
OK,61126,11857,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,57296,11285,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,57986,11581,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,57250,11407,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-16,"Hortaleza, Madrid, Spain"
OK,67996,13367,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-17,"Villaverde, Madrid, Spain"
OK,55574,10511,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,52514,10024,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-19,"Vicálvaro, Madrid, Spain"
OK,52969,10383,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-20,"San Blas, Madrid, Spain"
OK,46423,9820,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-21,"Barajas, 28042 Madrid, Spain"
OK,86771,17422,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28080,"Majadahonda, Madrid, Spain"
OK,15147,2892,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28083,"28880 Meco, Madrid, Spain"
OK,43922,8096,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28084,"Mejorada del Campo, Madrid, Spain"
OK,88321,17605,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28092,"Móstoles, Madrid, Spain"
OK,39538,8696,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,37255,7965,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,73129,13828,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28113,"28320 Pinto, Madrid, Spain"
OK,80336,15911,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,54070,10359,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,75884,16048,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28127,"Las Rozas, Madrid, Spain"
OK,47696,9847,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,41286,7974,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,65726,12620,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,40288,8285,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,35750,6560,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,35569,7118,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,79637,15111,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28161,"Valdemoro, Madrid, Spain"
OK,48996,10517,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28169,"28729 Venturada, Madrid, Spain"
OK,100858,20215,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,58040,12081,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28903,"28760 Tres Cantos, Madrid, Spain"
OK,59870,14153,"19170 El Casar, Guadalajara, Spain",19071,28001,"28755 La Acebeda, Madrid, Spain"
OK,23131,4114,"19170 El Casar, Guadalajara, Spain",19071,28002,"28864 Ajalvir, Madrid, Spain"
OK,88071,16866,"19170 El Casar, Guadalajara, Spain",19071,28004,"28607 El Álamo, Madrid, Spain"
OK,31715,5285,"19170 El Casar, Guadalajara, Spain",19071,28005,"Alcala de Henares, Madrid, Spain"
OK,28331,5109,"19170 El Casar, Guadalajara, Spain",19071,28006,"Alcobendas, Madrid, Spain"
OK,65831,13054,"19170 El Casar, Guadalajara, Spain",19071,28007,"Alcorcón, Madrid, Spain"
OK,14837,2547,"19170 El Casar, Guadalajara, Spain",19071,28009,"28110 Algete, Madrid, Spain"
OK,69008,14408,"19170 El Casar, Guadalajara, Spain",19071,28010,"Alpedrete, Madrid, Spain"
OK,93615,16703,"19170 El Casar, Guadalajara, Spain",19071,28013,"28300 Aranjuez, Madrid, Spain"
OK,55270,9666,"19170 El Casar, Guadalajara, Spain",19071,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,29016,6474,"19170 El Casar, Guadalajara, Spain",19071,28021,"28192 El Berrueco, Madrid, Spain"
OK,66183,13117,"19170 El Casar, Guadalajara, Spain",19071,28022,"Boadilla del Monte, Madrid, Spain"
OK,52483,12469,"19170 El Casar, Guadalajara, Spain",19071,28024,"28737 Braojos, Madrid, Spain"
OK,45253,10133,"19170 El Casar, Guadalajara, Spain",19071,28027,"28730 Buitrago del Lozoya, Madrid, Spain"
OK,23289,3757,"19170 El Casar, Guadalajara, Spain",19071,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,86632,15557,"19170 El Casar, Guadalajara, Spain",19071,28036,"Casarrubuelos, 28977, Madrid, Spain"
OK,132905,26981,"19170 El Casar, Guadalajara, Spain",19071,28037,"28650 Cenicientos, Madrid, Spain"
OK,78512,14242,"19170 El Casar, Guadalajara, Spain",19071,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,18407,3432,"19170 El Casar, Guadalajara, Spain",19071,28041,"28863 Cobeña, Madrid, Spain"
OK,105065,21058,"19170 El Casar, Guadalajara, Spain",19071,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,41704,8592,"19170 El Casar, Guadalajara, Spain",19071,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,66942,14080,"19170 El Casar, Guadalajara, Spain",19071,28046,"Collado Mediano, Madrid, Spain"
OK,68318,13987,"19170 El Casar, Guadalajara, Spain",19071,28047,"28400 Collado Villalba, Madrid, Spain"
OK,41922,7240,"19170 El Casar, Guadalajara, Spain",19071,28049,"Coslada, Madrid, Spain"
OK,19960,3362,"19170 El Casar, Guadalajara, Spain",19071,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,14655,2424,"19170 El Casar, Guadalajara, Spain",19071,28057,"28815 Fresno de Torote, Madrid, Spain"
OK,69781,13822,"19170 El Casar, Guadalajara, Spain",19071,28058,"Fuenlabrada, Madrid, Spain"
OK,11649,1752,"19170 El Casar, Guadalajara, Spain",19071,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,72137,14826,"19170 El Casar, Guadalajara, Spain",19071,28061,"Galapagar, Madrid, Spain"
OK,64897,12242,"19170 El Casar, Guadalajara, Spain",19071,28065,"Getafe, Madrid, Spain"
OK,79758,15718,"19170 El Casar, Guadalajara, Spain",19071,28066,"28971 Griñón, Madrid, Spain"
OK,73507,14620,"19170 El Casar, Guadalajara, Spain",19071,28073,"Humanes de Madrid, Madrid, Spain"
OK,63750,12600,"19170 El Casar, Guadalajara, Spain",19071,28074,"Leganés, Madrid, Spain"
OK,44277,7964,"19170 El Casar, Guadalajara, Spain",19071,28075,"28890 Loeches, Madrid, Spain"
OK,44263,8557,"19170 El Casar, Guadalajara, Spain",19071,28079,"Madrid, Spain"
OK,45043,8710,"19170 El Casar, Guadalajara, Spain",19071,28079-01,"Centro, Madrid, Spain"
OK,54485,10335,"19170 El Casar, Guadalajara, Spain",19071,28079-02,"Arganzuela, Madrid, Spain"
OK,49022,9108,"19170 El Casar, Guadalajara, Spain",19071,28079-03,"Retiro, Madrid, Spain"
OK,42708,8274,"19170 El Casar, Guadalajara, Spain",19071,28079-04,"Salamanca, Madrid, Spain"
OK,156528,34472,"19170 El Casar, Guadalajara, Spain",19071,28079-05,"05141 Chamartín, Ávila, Spain"
OK,39565,7744,"19170 El Casar, Guadalajara, Spain",19071,28079-06,"Tetuán, Madrid, Spain"
OK,42687,8232,"19170 El Casar, Guadalajara, Spain",19071,28079-07,"Chamberí, Madrid, Spain"
OK,44953,8359,"19170 El Casar, Guadalajara, Spain",19071,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,50134,9571,"19170 El Casar, Guadalajara, Spain",19071,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,55182,10804,"19170 El Casar, Guadalajara, Spain",19071,28079-10,"Latina, Madrid, Spain"
OK,57365,11314,"19170 El Casar, Guadalajara, Spain",19071,28079-11,"Carabanchel, Madrid, Spain"
OK,56100,10868,"19170 El Casar, Guadalajara, Spain",19071,28079-12,"Usera, Madrid, Spain"
OK,52324,9635,"19170 El Casar, Guadalajara, Spain",19071,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,47422,8628,"19170 El Casar, Guadalajara, Spain",19071,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,42994,7951,"19170 El Casar, Guadalajara, Spain",19071,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,38776,7578,"19170 El Casar, Guadalajara, Spain",19071,28079-16,"Hortaleza, Madrid, Spain"
OK,59193,11145,"19170 El Casar, Guadalajara, Spain",19071,28079-17,"Villaverde, Madrid, Spain"
OK,51722,9398,"19170 El Casar, Guadalajara, Spain",19071,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,48094,8464,"19170 El Casar, Guadalajara, Spain",19071,28079-19,"Vicálvaro, Madrid, Spain"
OK,42163,7569,"19170 El Casar, Guadalajara, Spain",19071,28079-20,"San Blas, Madrid, Spain"
OK,35916,6164,"19170 El Casar, Guadalajara, Spain",19071,28079-21,"Barajas, 28042 Madrid, Spain"
OK,62348,12425,"19170 El Casar, Guadalajara, Spain",19071,28080,"Majadahonda, Madrid, Spain"
OK,23500,4212,"19170 El Casar, Guadalajara, Spain",19071,28083,"28880 Meco, Madrid, Spain"
OK,44068,7645,"19170 El Casar, Guadalajara, Spain",19071,28084,"Mejorada del Campo, Madrid, Spain"
OK,23098,4774,"19170 El Casar, Guadalajara, Spain",19071,28086,"28710 El Molar, Madrid, Spain"
OK,70101,13709,"19170 El Casar, Guadalajara, Spain",19071,28092,"Móstoles, Madrid, Spain"
OK,27646,5370,"19170 El Casar, Guadalajara, Spain",19071,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,23479,4413,"19170 El Casar, Guadalajara, Spain",19071,28107,"28189 Patones, Madrid, Spain"
OK,69632,12547,"19170 El Casar, Guadalajara, Spain",19071,28113,"28320 Pinto, Madrid, Spain"
OK,55914,10914,"19170 El Casar, Guadalajara, Spain",19071,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,25378,4884,"19170 El Casar, Guadalajara, Spain",19071,28121,"28721 Redueña, Madrid, Spain"
OK,5963,1111,"19170 El Casar, Guadalajara, Spain",19071,28122,"28815 Ribatejada, Madrid, Spain"
OK,50096,8974,"19170 El Casar, Guadalajara, Spain",19071,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,58790,11523,"19170 El Casar, Guadalajara, Spain",19071,28127,"Las Rozas, Madrid, Spain"
OK,28647,5178,"19170 El Casar, Guadalajara, Spain",19071,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,36876,6729,"19170 El Casar, Guadalajara, Spain",19071,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,23193,3760,"19170 El Casar, Guadalajara, Spain",19071,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,9586,1529,"19170 El Casar, Guadalajara, Spain",19071,28145,"28160 Talamanca de Jarama, Madrid, Spain"
OK,33295,5684,"19170 El Casar, Guadalajara, Spain",19071,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,18994,3427,"19170 El Casar, Guadalajara, Spain",19071,28151,"28180 Torrelaguna, Madrid, Spain"
OK,12918,2219,"19170 El Casar, Guadalajara, Spain",19071,28156,"Valdeavero, Madrid, Spain"
OK,76140,13830,"19170 El Casar, Guadalajara, Spain",19071,28161,"Valdemoro, Madrid, Spain"
OK,9066,1430,"19170 El Casar, Guadalajara, Spain",19071,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,7910,1309,"19170 El Casar, Guadalajara, Spain",19071,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,26744,5590,"19170 El Casar, Guadalajara, Spain",19071,28169,"28729 Venturada, Madrid, Spain"
OK,82638,16319,"19170 El Casar, Guadalajara, Spain",19071,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,38991,7412,"19170 El Casar, Guadalajara, Spain",19071,28903,"28760 Tres Cantos, Madrid, Spain"
OK,32769,6824,"19160 Chiloeches, Guadalajara, Spain",19105,28002,"28864 Ajalvir, Madrid, Spain"
OK,103974,20153,"19160 Chiloeches, Guadalajara, Spain",19105,28004,"28607 El Álamo, Madrid, Spain"
OK,23233,4004,"19160 Chiloeches, Guadalajara, Spain",19105,28005,"Alcala de Henares, Madrid, Spain"
OK,49680,10348,"19160 Chiloeches, Guadalajara, Spain",19105,28006,"Alcobendas, Madrid, Spain"
OK,78094,15818,"19160 Chiloeches, Guadalajara, Spain",19105,28007,"Alcorcón, Madrid, Spain"
OK,85390,15850,"19160 Chiloeches, Guadalajara, Spain",19105,28013,"28300 Aranjuez, Madrid, Spain"
OK,46529,8940,"19160 Chiloeches, Guadalajara, Spain",19105,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,85115,17045,"19160 Chiloeches, Guadalajara, Spain",19105,28022,"Boadilla del Monte, Madrid, Spain"
OK,21540,4056,"19160 Chiloeches, Guadalajara, Spain",19105,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,148807,30268,"19160 Chiloeches, Guadalajara, Spain",19105,28037,"28650 Cenicientos, Madrid, Spain"
OK,71124,13625,"19160 Chiloeches, Guadalajara, Spain",19105,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,36848,7531,"19160 Chiloeches, Guadalajara, Spain",19105,28041,"28863 Cobeña, Madrid, Spain"
OK,66718,14485,"19160 Chiloeches, Guadalajara, Spain",19105,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,93331,19880,"19160 Chiloeches, Guadalajara, Spain",19105,28047,"28400 Collado Villalba, Madrid, Spain"
OK,44491,8288,"19160 Chiloeches, Guadalajara, Spain",19105,28049,"Coslada, Madrid, Spain"
OK,30026,6234,"19160 Chiloeches, Guadalajara, Spain",19105,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,50133,10285,"19160 Chiloeches, Guadalajara, Spain",19105,28055,"28595 Estremera, Madrid, Spain"
OK,76859,15176,"19160 Chiloeches, Guadalajara, Spain",19105,28058,"Fuenlabrada, Madrid, Spain"
OK,68929,12872,"19160 Chiloeches, Guadalajara, Spain",19105,28065,"Getafe, Madrid, Spain"
OK,80584,15973,"19160 Chiloeches, Guadalajara, Spain",19105,28073,"Humanes de Madrid, Madrid, Spain"
OK,72099,14299,"19160 Chiloeches, Guadalajara, Spain",19105,28074,"Leganés, Madrid, Spain"
OK,37742,7232,"19160 Chiloeches, Guadalajara, Spain",19105,28075,"28890 Loeches, Madrid, Spain"
OK,59767,11798,"19160 Chiloeches, Guadalajara, Spain",19105,28079,"Madrid, Spain"
OK,60259,11885,"19160 Chiloeches, Guadalajara, Spain",19105,28079-01,"Centro, Madrid, Spain"
OK,64919,12482,"19160 Chiloeches, Guadalajara, Spain",19105,28079-02,"Arganzuela, Madrid, Spain"
OK,56579,11157,"19160 Chiloeches, Guadalajara, Spain",19105,28079-03,"Retiro, Madrid, Spain"
OK,57990,11364,"19160 Chiloeches, Guadalajara, Spain",19105,28079-04,"Salamanca, Madrid, Spain"
OK,181541,40366,"19160 Chiloeches, Guadalajara, Spain",19105,28079-05,"05141 Chamartín, Ávila, Spain"
OK,60842,12138,"19160 Chiloeches, Guadalajara, Spain",19105,28079-06,"Tetuán, Madrid, Spain"
OK,60966,12081,"19160 Chiloeches, Guadalajara, Spain",19105,28079-07,"Chamberí, Madrid, Spain"
OK,73460,14682,"19160 Chiloeches, Guadalajara, Spain",19105,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,72166,13950,"19160 Chiloeches, Guadalajara, Spain",19105,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,69309,13597,"19160 Chiloeches, Guadalajara, Spain",19105,28079-10,"Latina, Madrid, Spain"
OK,68315,13739,"19160 Chiloeches, Guadalajara, Spain",19105,28079-11,"Carabanchel, Madrid, Spain"
OK,64206,12437,"19160 Chiloeches, Guadalajara, Spain",19105,28079-12,"Usera, Madrid, Spain"
OK,58808,11249,"19160 Chiloeches, Guadalajara, Spain",19105,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,54979,10676,"19160 Chiloeches, Guadalajara, Spain",19105,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,55668,10972,"19160 Chiloeches, Guadalajara, Spain",19105,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,54933,10798,"19160 Chiloeches, Guadalajara, Spain",19105,28079-16,"Hortaleza, Madrid, Spain"
OK,65678,12758,"19160 Chiloeches, Guadalajara, Spain",19105,28079-17,"Villaverde, Madrid, Spain"
OK,53257,9902,"19160 Chiloeches, Guadalajara, Spain",19105,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,50197,9416,"19160 Chiloeches, Guadalajara, Spain",19105,28079-19,"Vicálvaro, Madrid, Spain"
OK,50651,9775,"19160 Chiloeches, Guadalajara, Spain",19105,28079-20,"San Blas, Madrid, Spain"
OK,50641,9597,"19160 Chiloeches, Guadalajara, Spain",19105,28079-21,"Barajas, 28042 Madrid, Spain"
OK,84453,16813,"19160 Chiloeches, Guadalajara, Spain",19105,28080,"Majadahonda, Madrid, Spain"
OK,16146,3033,"19160 Chiloeches, Guadalajara, Spain",19105,28083,"28880 Meco, Madrid, Spain"
OK,70812,13219,"19160 Chiloeches, Guadalajara, Spain",19105,28113,"28320 Pinto, Madrid, Spain"
OK,78019,15302,"19160 Chiloeches, Guadalajara, Spain",19105,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,27325,5874,"19160 Chiloeches, Guadalajara, Spain",19105,28122,"28815 Ribatejada, Madrid, Spain"
OK,51752,9751,"19160 Chiloeches, Guadalajara, Spain",19105,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,87070,17304,"19160 Chiloeches, Guadalajara, Spain",19105,28127,"Las Rozas, Madrid, Spain"
OK,38968,7365,"19160 Chiloeches, Guadalajara, Spain",19105,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,44543,8998,"19160 Chiloeches, Guadalajara, Spain",19105,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,15799,3398,"19160 Chiloeches, Guadalajara, Spain",19105,28136,"28818 Santorcaz, Madrid, Spain"
OK,33433,5952,"19160 Chiloeches, Guadalajara, Spain",19105,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,34319,7040,"19160 Chiloeches, Guadalajara, Spain",19105,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,23696,4854,"19160 Chiloeches, Guadalajara, Spain",19105,28172,"28810 Villalbilla, Madrid, Spain"
OK,63233,13292,"19160 Chiloeches, Guadalajara, Spain",19105,28903,"28760 Tres Cantos, Madrid, Spain"
OK,43745,8824,"19290 Fontanar, Guadalajara, Spain",19117,28002,"28864 Ajalvir, Madrid, Spain"
OK,36849,6621,"19290 Fontanar, Guadalajara, Spain",19117,28005,"Alcala de Henares, Madrid, Spain"
OK,57151,11703,"19290 Fontanar, Guadalajara, Spain",19117,28006,"Alcobendas, Madrid, Spain"
OK,91711,18436,"19290 Fontanar, Guadalajara, Spain",19117,28007,"Alcorcón, Madrid, Spain"
OK,99405,18669,"19290 Fontanar, Guadalajara, Spain",19117,28013,"28300 Aranjuez, Madrid, Spain"
OK,59707,11524,"19290 Fontanar, Guadalajara, Spain",19117,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,73341,17952,"19290 Fontanar, Guadalajara, Spain",19117,28024,"28737 Braojos, Madrid, Spain"
OK,32515,6056,"19290 Fontanar, Guadalajara, Spain",19117,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,70524,15185,"19290 Fontanar, Guadalajara, Spain",19117,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,40975,8133,"19290 Fontanar, Guadalajara, Spain",19117,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,82546,15490,"19290 Fontanar, Guadalajara, Spain",19117,28065,"Getafe, Madrid, Spain"
OK,73384,14415,"19290 Fontanar, Guadalajara, Spain",19117,28079,"Madrid, Spain"
OK,73876,14502,"19290 Fontanar, Guadalajara, Spain",19117,28079-01,"Centro, Madrid, Spain"
OK,78535,15100,"19290 Fontanar, Guadalajara, Spain",19117,28079-02,"Arganzuela, Madrid, Spain"
OK,70195,13774,"19290 Fontanar, Guadalajara, Spain",19117,28079-03,"Retiro, Madrid, Spain"
OK,71606,13981,"19290 Fontanar, Guadalajara, Spain",19117,28079-04,"Salamanca, Madrid, Spain"
OK,178450,40024,"19290 Fontanar, Guadalajara, Spain",19117,28079-05,"05141 Chamartín, Ávila, Spain"
OK,74458,14755,"19290 Fontanar, Guadalajara, Spain",19117,28079-06,"Tetuán, Madrid, Spain"
OK,74582,14698,"19290 Fontanar, Guadalajara, Spain",19117,28079-07,"Chamberí, Madrid, Spain"
OK,73774,14953,"19290 Fontanar, Guadalajara, Spain",19117,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,85782,16567,"19290 Fontanar, Guadalajara, Spain",19117,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,77822,15054,"19290 Fontanar, Guadalajara, Spain",19117,28079-12,"Usera, Madrid, Spain"
OK,72425,13866,"19290 Fontanar, Guadalajara, Spain",19117,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,68595,13293,"19290 Fontanar, Guadalajara, Spain",19117,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,69285,13590,"19290 Fontanar, Guadalajara, Spain",19117,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,68549,13416,"19290 Fontanar, Guadalajara, Spain",19117,28079-16,"Hortaleza, Madrid, Spain"
OK,79294,15376,"19290 Fontanar, Guadalajara, Spain",19117,28079-17,"Villaverde, Madrid, Spain"
OK,66873,12520,"19290 Fontanar, Guadalajara, Spain",19117,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,63813,12033,"19290 Fontanar, Guadalajara, Spain",19117,28079-19,"Vicálvaro, Madrid, Spain"
OK,64268,12392,"19290 Fontanar, Guadalajara, Spain",19117,28079-20,"San Blas, Madrid, Spain"
OK,58397,11962,"19290 Fontanar, Guadalajara, Spain",19117,28079-21,"Barajas, 28042 Madrid, Spain"
OK,27121,5034,"19290 Fontanar, Guadalajara, Spain",19117,28083,"28880 Meco, Madrid, Spain"
OK,90700,17052,"19290 Fontanar, Guadalajara, Spain",19117,28106,"Parla, Madrid, Spain"
OK,91635,17920,"19290 Fontanar, Guadalajara, Spain",19117,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,87610,18117,"19290 Fontanar, Guadalajara, Spain",19117,28127,"Las Rozas, Madrid, Spain"
OK,52584,9982,"19290 Fontanar, Guadalajara, Spain",19117,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,47049,8569,"19290 Fontanar, Guadalajara, Spain",19117,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,46578,9114,"19290 Fontanar, Guadalajara, Spain",19117,28172,"28810 Villalbilla, Madrid, Spain"
OK,67812,14005,"19290 Fontanar, Guadalajara, Spain",19117,28903,"28760 Tres Cantos, Madrid, Spain"
OK,24837,4672,"19174 Galápagos, Guadalajara, Spain",19126,28002,"28864 Ajalvir, Madrid, Spain"
OK,26622,4517,"19174 Galápagos, Guadalajara, Spain",19126,28005,"Alcala de Henares, Madrid, Spain"
