status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Cabanillas del Campo,19058,Chamartín,28079-05,driving,pessimistic,188977,7070,8230,1530000000
OK,Cabanillas del Campo,19058,Tetuán,28079-06,driving,pessimistic,58019,2748,3409,1530000000
OK,Cabanillas del Campo,19058,Chamberí,28079-07,driving,pessimistic,57345,2899,4201,1530000000
OK,Cabanillas del Campo,19058,Fuencarral-El Pardo,28079-08,driving,pessimistic,66796,2972,3627,1530000000
OK,Cabanillas del Campo,19058,Moncloa-Aravaca,28079-09,driving,pessimistic,67643,2668,3157,1530000000
OK,Cabanillas del Campo,19058,Latina,28079-10,driving,pessimistic,66016,3226,3905,1530000000
OK,Cabanillas del Campo,19058,Carabanchel,28079-11,driving,pessimistic,65720,3019,3709,1530000000
OK,Cabanillas del Campo,19058,Usera,28079-12,driving,pessimistic,63630,2910,3388,1530000000
OK,Cabanillas del Campo,19058,Puente de Vallecas,28079-13,driving,pessimistic,59811,2718,3266,1530000000
OK,Cabanillas del Campo,19058,Moratalaz,28079-14,driving,pessimistic,55420,2444,2823,1530000000
OK,Cabanillas del Campo,19058,Ciudad Lineal,28079-15,driving,pessimistic,51871,2288,2808,1530000000
OK,Cabanillas del Campo,19058,Hortaleza,28079-16,driving,pessimistic,53647,2236,2715,1530000000
OK,Cabanillas del Campo,19058,Villaverde,28079-17,driving,pessimistic,64372,2909,3361,1530000000
OK,Cabanillas del Campo,19058,Villa de Vallecas,28079-18,driving,pessimistic,54952,2077,2398,1530000000
OK,Cabanillas del Campo,19058,Vicálvaro,28079-19,driving,pessimistic,54278,2499,2804,1530000000
OK,Cabanillas del Campo,19058,San Blas - Canillejas,28079-20,driving,pessimistic,50119,2347,2828,1530000000
OK,Cabanillas del Campo,19058,Barajas,28079-21,driving,pessimistic,49366,2254,2652,1530000000
OK,Cabanillas del Campo,19058,Majadahonda,28080,driving,pessimistic,73678,2992,3574,1530000000
OK,Cabanillas del Campo,19058,Meco,28083,driving,pessimistic,16206,1071,1164,1530000000
OK,Cabanillas del Campo,19058,Mejorada del Campo,28084,driving,pessimistic,42324,2016,2360,1530000000
OK,Cabanillas del Campo,19058,Móstoles,28092,driving,pessimistic,79675,3493,4107,1530000000
OK,Cabanillas del Campo,19058,Nuevo Baztán,28100,driving,pessimistic,53858,2584,3005,1530000000
OK,Cabanillas del Campo,19058,Paracuellos de Jarama,28104,driving,pessimistic,39002,1999,2273,1530000000
OK,Cabanillas del Campo,19058,Pinto,28113,driving,pessimistic,73452,2837,3302,1530000000
OK,Cabanillas del Campo,19058,Pozuelo de Alarcón,28115,driving,pessimistic,68291,2758,3302,1530000000
OK,Cabanillas del Campo,19058,Rivas-Vaciamadrid,28123,driving,pessimistic,57212,2474,2878,1530000000
OK,Cabanillas del Campo,19058,Las Rozas de Madrid,28127,driving,pessimistic,73000,2912,3423,1530000000
OK,Cabanillas del Campo,19058,San Agustín del Guadalix,28129,driving,pessimistic,56418,2324,2661,1530000000
OK,Cabanillas del Campo,19058,San Fernando de Henares,28130,driving,pessimistic,44320,1849,2126,1530000000
OK,Cabanillas del Campo,19058,San Martín de la Vega,28132,driving,pessimistic,74741,3233,3758,1530000000
OK,Cabanillas del Campo,19058,San Sebastián de los Reyes,28134,driving,pessimistic,46651,2083,2355,1530000000
OK,Cabanillas del Campo,19058,Torrejón de Ardoz,28148,driving,pessimistic,36543,1885,2322,1530000000
OK,Cabanillas del Campo,19058,Torres de la Alameda,28154,driving,pessimistic,40891,1906,2258,1530000000
OK,Cabanillas del Campo,19058,Valdemoro,28161,driving,pessimistic,76575,2927,3425,1530000000
OK,Cabanillas del Campo,19058,Venturada,28169,driving,pessimistic,50564,2720,2964,1530000000
OK,Cabanillas del Campo,19058,Villanueva de la Cañada,28176,driving,pessimistic,91142,3704,4369,1530000000
OK,Cabanillas del Campo,19058,Tres Cantos,28903,driving,pessimistic,63033,2577,3064,1530000000
OK,El casar,19071,La Acebeda,28001,driving,pessimistic,62792,2686,3003,1530000000
OK,El casar,19071,Ajalvir,28002,driving,pessimistic,25166,1532,1633,1530000000
OK,El casar,19071,El Alamo,28004,driving,pessimistic,91988,4068,4696,1530000000
OK,El casar,19071,Alcalá de Henares,28005,driving,pessimistic,31816,2193,2653,1530000000
OK,El casar,19071,Alcobendas,28006,driving,pessimistic,33549,1788,2110,1530000000
OK,El casar,19071,Alcorcón,28007,driving,pessimistic,68174,3184,3699,1530000000
OK,El casar,19071,Algete,28009,driving,pessimistic,15724,996,1069,1530000000
OK,El casar,19071,Alpedrete,28010,driving,pessimistic,83279,3783,4414,1530000000
OK,El casar,19071,Aranjuez,28013,driving,pessimistic,94611,4338,5078,1530000000
OK,El casar,19071,Arganda del Rey,28014,driving,pessimistic,55397,2865,3203,1530000000
OK,El casar,19071,El Berrueco,28021,driving,pessimistic,30329,1819,1945,1530000000
OK,El casar,19071,Boadilla del Monte,28022,driving,pessimistic,77870,3330,3867,1530000000
OK,El casar,19071,Braojos,28024,driving,pessimistic,57744,2536,2823,1530000000
OK,El casar,19071,Buitrago del Lozoya,28027,driving,pessimistic,49927,2143,2412,1530000000
OK,El casar,19071,Camarma de Esteruelas,28032,driving,pessimistic,23399,1271,1442,1530000000
OK,El casar,19071,Casarrubuelos,28036,driving,pessimistic,85016,3775,4347,1530000000
OK,El casar,19071,Cenicientos,28037,driving,pessimistic,135819,6120,6924,1530000000
OK,El casar,19071,Ciempozuelos,28040,driving,pessimistic,81673,3938,4549,1530000000
OK,El casar,19071,Cobeña,28041,driving,pessimistic,27830,1654,1704,1530000000
