status,distance,duration,origin,destination,mode,traffic,departure_time,origin_ine_code,dest_ine_code,duration_in_traffic
ZERO_RESULTS,NA,NA,"19200 Azuqueca de Henares, Guadalajara, Spain","28511 Valdilecha, Madrid, Spain",transit,NA,1530000000,19046,28165,NA
ZERO_RESULTS,NA,NA,"19200 Azuqueca de Henares, Guadalajara, Spain","Velilla de San Antonio, Madrid, Spain",transit,NA,1530000000,19046,28167,NA
OK,94337,8640,"19200 Azuqueca de Henares, Guadalajara, Spain","28729 Venturada, Madrid, Spain",transit,NA,1530000000,19046,28169,NA
OK,29412,3822,"19200 Azuqueca de Henares, Guadalajara, Spain","28810 Villalbilla, Madrid, Spain",transit,NA,1530000000,19046,28172,NA
OK,78040,7548,"19200 Azuqueca de Henares, Guadalajara, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",transit,NA,1530000000,19046,28177,NA
OK,73419,6637,"19200 Azuqueca de Henares, Guadalajara, Spain","Villaviciosa de Odón, Madrid, Spain",transit,NA,1530000000,19046,28181,NA
OK,68925,5880,"19200 Azuqueca de Henares, Guadalajara, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,19046,28903,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,19058,28002,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,19058,28004,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,19058,28005,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,19058,28006,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,19058,28007,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28110 Algete, Madrid, Spain",transit,NA,1530000000,19058,28009,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28818 Anchuelo, Madrid, Spain",transit,NA,1530000000,19058,28012,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,19058,28013,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,19058,28014,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28939 Arroyomolinos, Madrid, Spain",transit,NA,1530000000,19058,28015,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,19058,28022,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28596 Brea de Tajo, Madrid, Spain",transit,NA,1530000000,19058,28025,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28816 Camarma de Esteruelas, Madrid, Spain",transit,NA,1530000000,19058,28032,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28510 Campo Real, Madrid, Spain",transit,NA,1530000000,19058,28033,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Cercedilla, Madrid, Spain",transit,NA,1530000000,19058,28038,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28863 Cobeña, Madrid, Spain",transit,NA,1530000000,19058,28041,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28770 Colmenar Viejo, Madrid, Spain",transit,NA,1530000000,19058,28045,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28811 Corpa, Madrid, Spain",transit,NA,1530000000,19058,28048,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Coslada, Madrid, Spain",transit,NA,1530000000,19058,28049,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28814 Daganzo de Arriba, Madrid, Spain",transit,NA,1530000000,19058,28053,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,19058,28058,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",transit,NA,1530000000,19058,28059,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Galapagar, Madrid, Spain",transit,NA,1530000000,19058,28061,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,19058,28065,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,19058,28066,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28794 Guadalix de la Sierra, Madrid, Spain",transit,NA,1530000000,19058,28067,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,19058,28074,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Madrid, Spain",transit,NA,1530000000,19058,28079,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Centro, Madrid, Spain",transit,NA,1530000000,19058,28079-01,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,19058,28079-02,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,19058,28079-03,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,19058,28079-04,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,19058,28079-05,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,19058,28079-06,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,19058,28079-07,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,19058,28079-08,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,19058,28079-09,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Latina, Madrid, Spain",transit,NA,1530000000,19058,28079-10,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,19058,28079-11,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Usera, Madrid, Spain",transit,NA,1530000000,19058,28079-12,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,19058,28079-13,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,19058,28079-14,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,19058,28079-15,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,19058,28079-16,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,19058,28079-17,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,19058,28079-18,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,19058,28079-19,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,19058,28079-20,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,19058,28079-21,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,19058,28080,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28880 Meco, Madrid, Spain",transit,NA,1530000000,19058,28083,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Mejorada del Campo, Madrid, Spain",transit,NA,1530000000,19058,28084,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,19058,28092,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28514 Nuevo Baztán, Madrid, Spain",transit,NA,1530000000,19058,28100,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Paracuellos de Jarama, Madrid, Spain",transit,NA,1530000000,19058,28104,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,19058,28113,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,19058,28115,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Rivas-Vaciamadrid, Madrid, Spain",transit,NA,1530000000,19058,28123,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Las Rozas, Madrid, Spain",transit,NA,1530000000,19058,28127,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28750 San Agustín del Guadalix, Madrid, Spain",transit,NA,1530000000,19058,28129,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","San Fernando de Henares, 28830, Madrid, Spain",transit,NA,1530000000,19058,28130,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28330 San Martín de la Vega, Madrid, Spain",transit,NA,1530000000,19058,28132,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,19058,28134,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Torrejón de Ardoz, Madrid, Spain",transit,NA,1530000000,19058,28148,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28813 Torres de la Alameda, Madrid, Spain",transit,NA,1530000000,19058,28154,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,19058,28161,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28729 Venturada, Madrid, Spain",transit,NA,1530000000,19058,28169,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28691 Villanueva de la Cañada, Madrid, Spain",transit,NA,1530000000,19058,28176,NA
ZERO_RESULTS,NA,NA,"19171 Cabanillas del Campo, Guadalajara, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,19058,28903,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28755 La Acebeda, Madrid, Spain",transit,NA,1530000000,19071,28001,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,19071,28002,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,19071,28004,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,19071,28005,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,19071,28006,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,19071,28007,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28110 Algete, Madrid, Spain",transit,NA,1530000000,19071,28009,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Alpedrete, Madrid, Spain",transit,NA,1530000000,19071,28010,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,19071,28013,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,19071,28014,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28192 El Berrueco, Madrid, Spain",transit,NA,1530000000,19071,28021,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,19071,28022,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28737 Braojos, Madrid, Spain",transit,NA,1530000000,19071,28024,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28730 Buitrago del Lozoya, Madrid, Spain",transit,NA,1530000000,19071,28027,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28816 Camarma de Esteruelas, Madrid, Spain",transit,NA,1530000000,19071,28032,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Casarrubuelos, 28977, Madrid, Spain",transit,NA,1530000000,19071,28036,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28650 Cenicientos, Madrid, Spain",transit,NA,1530000000,19071,28037,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28350 Ciempozuelos, Madrid, Spain",transit,NA,1530000000,19071,28040,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28863 Cobeña, Madrid, Spain",transit,NA,1530000000,19071,28041,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28213 Colmenar del Arroyo, Madrid, Spain",transit,NA,1530000000,19071,28042,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28770 Colmenar Viejo, Madrid, Spain",transit,NA,1530000000,19071,28045,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Collado Mediano, Madrid, Spain",transit,NA,1530000000,19071,28046,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28400 Collado Villalba, Madrid, Spain",transit,NA,1530000000,19071,28047,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Coslada, Madrid, Spain",transit,NA,1530000000,19071,28049,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28814 Daganzo de Arriba, Madrid, Spain",transit,NA,1530000000,19071,28053,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28815 Fresno de Torote, Madrid, Spain",transit,NA,1530000000,19071,28057,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,19071,28058,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",transit,NA,1530000000,19071,28059,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Galapagar, Madrid, Spain",transit,NA,1530000000,19071,28061,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,19071,28065,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,19071,28066,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Humanes de Madrid, Madrid, Spain",transit,NA,1530000000,19071,28073,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,19071,28074,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28890 Loeches, Madrid, Spain",transit,NA,1530000000,19071,28075,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Madrid, Spain",transit,NA,1530000000,19071,28079,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Centro, Madrid, Spain",transit,NA,1530000000,19071,28079-01,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,19071,28079-02,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,19071,28079-03,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,19071,28079-04,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,19071,28079-05,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,19071,28079-06,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,19071,28079-07,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,19071,28079-08,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,19071,28079-09,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Latina, Madrid, Spain",transit,NA,1530000000,19071,28079-10,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,19071,28079-11,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Usera, Madrid, Spain",transit,NA,1530000000,19071,28079-12,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,19071,28079-13,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,19071,28079-14,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,19071,28079-15,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,19071,28079-16,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,19071,28079-17,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,19071,28079-18,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,19071,28079-19,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,19071,28079-20,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,19071,28079-21,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,19071,28080,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28880 Meco, Madrid, Spain",transit,NA,1530000000,19071,28083,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Mejorada del Campo, Madrid, Spain",transit,NA,1530000000,19071,28084,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28710 El Molar, Madrid, Spain",transit,NA,1530000000,19071,28086,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,19071,28092,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Paracuellos de Jarama, Madrid, Spain",transit,NA,1530000000,19071,28104,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28189 Patones, Madrid, Spain",transit,NA,1530000000,19071,28107,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,19071,28113,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,19071,28115,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28721 Redueña, Madrid, Spain",transit,NA,1530000000,19071,28121,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28815 Ribatejada, Madrid, Spain",transit,NA,1530000000,19071,28122,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Rivas-Vaciamadrid, Madrid, Spain",transit,NA,1530000000,19071,28123,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Las Rozas, Madrid, Spain",transit,NA,1530000000,19071,28127,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28750 San Agustín del Guadalix, Madrid, Spain",transit,NA,1530000000,19071,28129,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","San Fernando de Henares, 28830, Madrid, Spain",transit,NA,1530000000,19071,28130,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,19071,28134,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28160 Talamanca de Jarama, Madrid, Spain",transit,NA,1530000000,19071,28145,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Torrejón de Ardoz, Madrid, Spain",transit,NA,1530000000,19071,28148,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28180 Torrelaguna, Madrid, Spain",transit,NA,1530000000,19071,28151,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Valdeavero, Madrid, Spain",transit,NA,1530000000,19071,28156,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,19071,28161,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",transit,NA,1530000000,19071,28162,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28150 Valdetorres de Jarama, Madrid, Spain",transit,NA,1530000000,19071,28164,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28729 Venturada, Madrid, Spain",transit,NA,1530000000,19071,28169,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28691 Villanueva de la Cañada, Madrid, Spain",transit,NA,1530000000,19071,28176,NA
ZERO_RESULTS,NA,NA,"19170 El Casar, Guadalajara, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,19071,28903,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,19105,28002,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,19105,28004,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,19105,28005,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,19105,28006,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,19105,28007,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,19105,28013,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,19105,28014,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,19105,28022,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","28816 Camarma de Esteruelas, Madrid, Spain",transit,NA,1530000000,19105,28032,NA
ZERO_RESULTS,NA,NA,"19160 Chiloeches, Guadalajara, Spain","28650 Cenicientos, Madrid, Spain",transit,NA,1530000000,19105,28037,NA
