status,distance.value,duration.value,duration_in_traffic.value,origin,origin_ine_code,dest_ine_code,destination
OK,81417,3627,3716,"Collado Mediano, Madrid, Spain",28046,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,43978,2820,2889,"Collado Mediano, Madrid, Spain",28046,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,21071,1571,1628,"Collado Mediano, Madrid, Spain",28046,28044,"Colmenarejo, Madrid, Spain"
OK,25553,1733,1825,"Collado Mediano, Madrid, Spain",28046,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,0,0,0,"Collado Mediano, Madrid, Spain",28046,28046,"Collado Mediano, Madrid, Spain"
OK,8295,727,774,"Collado Mediano, Madrid, Spain",28046,28047,"28400 Collado Villalba, Madrid, Spain"
OK,61705,2981,3028,"Collado Mediano, Madrid, Spain",28046,28049,"Coslada, Madrid, Spain"
OK,17850,1831,1849,"Collado Mediano, Madrid, Spain",28046,28054,"El Escorial, Madrid, Spain"
OK,57195,2536,2578,"Collado Mediano, Madrid, Spain",28046,28058,"Fuenlabrada, Madrid, Spain"
OK,18868,1436,1491,"Collado Mediano, Madrid, Spain",28046,28061,"Galapagar, Madrid, Spain"
OK,58792,2738,2780,"Collado Mediano, Madrid, Spain",28046,28065,"Getafe, Madrid, Spain"
OK,67984,2829,2892,"Collado Mediano, Madrid, Spain",28046,28066,"28971 Griñón, Madrid, Spain"
OK,33039,2174,2285,"Collado Mediano, Madrid, Spain",28046,28067,"28794 Guadalix de la Sierra, Madrid, Spain"
OK,6255,574,578,"Collado Mediano, Madrid, Spain",28046,28068,"Guadarrama, 28440, Madrid, Spain"
OK,20126,1479,1573,"Collado Mediano, Madrid, Spain",28046,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,58669,2688,2750,"Collado Mediano, Madrid, Spain",28046,28073,"Humanes de Madrid, Madrid, Spain"
OK,52893,2527,2572,"Collado Mediano, Madrid, Spain",28046,28074,"Leganés, Madrid, Spain"
OK,49105,3631,3728,"Collado Mediano, Madrid, Spain",28046,28076,"28742 Lozoya, Madrid, Spain"
OK,46554,2601,2757,"Collado Mediano, Madrid, Spain",28046,28079,"Madrid, Spain"
OK,47641,2545,2694,"Collado Mediano, Madrid, Spain",28046,28079-01,"Centro, Madrid, Spain"
OK,49324,2353,2391,"Collado Mediano, Madrid, Spain",28046,28079-02,"Arganzuela, Madrid, Spain"
OK,56901,2891,2958,"Collado Mediano, Madrid, Spain",28046,28079-03,"Retiro, Madrid, Spain"
OK,47996,2731,3112,"Collado Mediano, Madrid, Spain",28046,28079-04,"Salamanca, Madrid, Spain"
OK,96578,4029,4049,"Collado Mediano, Madrid, Spain",28046,28079-05,"05141 Chamartín, Ávila, Spain"
OK,47116,2620,2836,"Collado Mediano, Madrid, Spain",28046,28079-06,"Tetuán, Madrid, Spain"
OK,44677,2157,2355,"Collado Mediano, Madrid, Spain",28046,28079-07,"Chamberí, Madrid, Spain"
OK,50905,2471,2593,"Collado Mediano, Madrid, Spain",28046,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,40613,1800,1847,"Collado Mediano, Madrid, Spain",28046,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,49636,2544,2589,"Collado Mediano, Madrid, Spain",28046,28079-10,"Latina, Madrid, Spain"
OK,49054,2610,2663,"Collado Mediano, Madrid, Spain",28046,28079-11,"Carabanchel, Madrid, Spain"
OK,51216,2684,2729,"Collado Mediano, Madrid, Spain",28046,28079-12,"Usera, Madrid, Spain"
OK,53746,2679,2713,"Collado Mediano, Madrid, Spain",28046,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,56132,2795,2863,"Collado Mediano, Madrid, Spain",28046,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,50228,2672,2998,"Collado Mediano, Madrid, Spain",28046,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,54068,2591,2628,"Collado Mediano, Madrid, Spain",28046,28079-16,"Hortaleza, Madrid, Spain"
OK,59655,2838,2888,"Collado Mediano, Madrid, Spain",28046,28079-17,"Villaverde, Madrid, Spain"
OK,67417,2687,2732,"Collado Mediano, Madrid, Spain",28046,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,61397,3047,3080,"Collado Mediano, Madrid, Spain",28046,28079-20,"San Blas, Madrid, Spain"
OK,58044,2824,2862,"Collado Mediano, Madrid, Spain",28046,28079-21,"Barajas, 28042 Madrid, Spain"
OK,33684,1675,1711,"Collado Mediano, Madrid, Spain",28046,28080,"Majadahonda, Madrid, Spain"
OK,15604,1070,1141,"Collado Mediano, Madrid, Spain",28046,28082,"28410 Manzanares el Real, Madrid, Spain"
OK,48070,2767,2891,"Collado Mediano, Madrid, Spain",28046,28086,"28710 El Molar, Madrid, Spain"
OK,5748,515,538,"Collado Mediano, Madrid, Spain",28046,28087,"Los Molinos, Madrid, Spain"
OK,61654,2608,2679,"Collado Mediano, Madrid, Spain",28046,28089,"28950 Moraleja de Enmedio, Madrid, Spain"
OK,11287,865,902,"Collado Mediano, Madrid, Spain",28046,28090,"Moralzarzal, Madrid, Spain"
OK,51314,2423,2480,"Collado Mediano, Madrid, Spain",28046,28092,"Móstoles, Madrid, Spain"
OK,15265,1252,1283,"Collado Mediano, Madrid, Spain",28046,28093,"Calle Dos Castillas, 3, 28470 Cercedilla, Madrid, Spain"
OK,62850,2661,2722,"Collado Mediano, Madrid, Spain",28046,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,76281,3154,3236,"Collado Mediano, Madrid, Spain",28046,28099,"28695 Navas del Rey, Madrid, Spain"
OK,66282,2842,2929,"Collado Mediano, Madrid, Spain",28046,28113,"28320 Pinto, Madrid, Spain"
OK,38438,1849,1892,"Collado Mediano, Madrid, Spain",28046,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,34004,2919,2919,"Collado Mediano, Madrid, Spain",28046,28120,"Rascafría, Madrid, Spain"
OK,69986,3300,3375,"Collado Mediano, Madrid, Spain",28046,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,28771,1428,1472,"Collado Mediano, Madrid, Spain",28046,28127,"Las Rozas, Madrid, Spain"
OK,39774,2247,2279,"Collado Mediano, Madrid, Spain",28046,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,68391,3077,3119,"Collado Mediano, Madrid, Spain",28046,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,17292,1440,1464,"Collado Mediano, Madrid, Spain",28046,28131,"San Lorenzo de El Escorial, Madrid, Spain"
OK,57971,2907,2943,"Collado Mediano, Madrid, Spain",28046,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,37788,2751,2800,"Collado Mediano, Madrid, Spain",28046,28135,"28296 Santa María de la Alameda, Madrid, Spain"
OK,59541,2609,2681,"Collado Mediano, Madrid, Spain",28046,28141,"28609 Sevilla la Nueva, Madrid, Spain"
OK,24289,1576,1678,"Collado Mediano, Madrid, Spain",28046,28144,"28791 Soto del Real, Madrid, Spain"
OK,69950,3397,3448,"Collado Mediano, Madrid, Spain",28046,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,18362,1100,1140,"Collado Mediano, Madrid, Spain",28046,28152,"28250 Torrelodones, Madrid, Spain"
OK,83694,3876,3942,"Collado Mediano, Madrid, Spain",28046,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,30143,2077,2118,"Collado Mediano, Madrid, Spain",28046,28160,"28210 Valdemorillo, Madrid, Spain"
OK,73325,2957,3021,"Collado Mediano, Madrid, Spain",28046,28161,"Valdemoro, Madrid, Spain"
OK,63803,3614,3769,"Collado Mediano, Madrid, Spain",28046,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,72130,3310,3386,"Collado Mediano, Madrid, Spain",28046,28167,"Velilla de San Antonio, Madrid, Spain"
OK,44374,2295,2338,"Collado Mediano, Madrid, Spain",28046,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,38186,2140,2176,"Collado Mediano, Madrid, Spain",28046,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,45524,2110,2178,"Collado Mediano, Madrid, Spain",28046,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,35862,1951,1995,"Collado Mediano, Madrid, Spain",28046,28903,"28760 Tres Cantos, Madrid, Spain"
OK,65323,2667,2773,"28400 Collado Villalba, Madrid, Spain",28047,28002,"28864 Ajalvir, Madrid, Spain"
OK,60831,2495,2527,"28400 Collado Villalba, Madrid, Spain",28047,28004,"28607 El Álamo, Madrid, Spain"
OK,76827,3478,3587,"28400 Collado Villalba, Madrid, Spain",28047,28005,"Alcala de Henares, Madrid, Spain"
OK,47173,1927,1990,"28400 Collado Villalba, Madrid, Spain",28047,28006,"Alcobendas, Madrid, Spain"
OK,43329,1868,1899,"28400 Collado Villalba, Madrid, Spain",28047,28007,"Alcorcón, Madrid, Spain"
OK,74056,3099,3158,"28400 Collado Villalba, Madrid, Spain",28047,28008,"28620 Aldea del Fresno, Madrid, Spain"
OK,62289,2628,2706,"28400 Collado Villalba, Madrid, Spain",28047,28009,"28110 Algete, Madrid, Spain"
OK,5771,647,660,"28400 Collado Villalba, Madrid, Spain",28047,28010,"Alpedrete, Madrid, Spain"
OK,85174,3636,3745,"28400 Collado Villalba, Madrid, Spain",28047,28012,"28818 Anchuelo, Madrid, Spain"
OK,87154,3543,3605,"28400 Collado Villalba, Madrid, Spain",28047,28013,"28300 Aranjuez, Madrid, Spain"
OK,70515,3042,3129,"28400 Collado Villalba, Madrid, Spain",28047,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,52235,2108,2121,"28400 Collado Villalba, Madrid, Spain",28047,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,63121,2459,2474,"28400 Collado Villalba, Madrid, Spain",28047,28017,"28976 Batres, Madrid, Spain"
OK,10067,783,808,"28400 Collado Villalba, Madrid, Spain",28047,28018,"Becerril de la Sierra, Madrid, Spain"
OK,99181,4047,4139,"28400 Collado Villalba, Madrid, Spain",28047,28019,"28390 Belmonte de Tajo, Madrid, Spain"
OK,45994,1756,1778,"28400 Collado Villalba, Madrid, Spain",28047,28022,"Boadilla del Monte, Madrid, Spain"
OK,14870,1216,1255,"28400 Collado Villalba, Madrid, Spain",28047,28023,"28413 El Boalo, Madrid, Spain"
OK,42115,2008,2071,"28400 Collado Villalba, Madrid, Spain",28047,28026,"28690 Brunete, Madrid, Spain"
OK,39871,3157,3441,"28400 Collado Villalba, Madrid, Spain",28047,28028,"Bustarviejo, 28720, Madrid, Spain"
OK,51524,3220,3332,"28400 Collado Villalba, Madrid, Spain",28047,28030,"28751 La Cabrera, Madrid, Spain"
OK,98370,4173,4251,"28400 Collado Villalba, Madrid, Spain",28047,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,80292,3298,3392,"28400 Collado Villalba, Madrid, Spain",28047,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,78517,3433,3528,"28400 Collado Villalba, Madrid, Spain",28047,28033,"28510 Campo Real, Madrid, Spain"
OK,17648,1301,1320,"28400 Collado Villalba, Madrid, Spain",28047,28038,"Cercedilla, Madrid, Spain"
OK,74216,3149,3212,"28400 Collado Villalba, Madrid, Spain",28047,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,36861,2651,2702,"28400 Collado Villalba, Madrid, Spain",28047,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,10998,1054,1070,"28400 Collado Villalba, Madrid, Spain",28047,28044,"Colmenarejo, Madrid, Spain"
OK,27416,1948,2038,"28400 Collado Villalba, Madrid, Spain",28047,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,8299,712,736,"28400 Collado Villalba, Madrid, Spain",28047,28046,"Collado Mediano, Madrid, Spain"
OK,0,0,3,"28400 Collado Villalba, Madrid, Spain",28047,28047,"28400 Collado Villalba, Madrid, Spain"
OK,57958,2482,2559,"28400 Collado Villalba, Madrid, Spain",28047,28049,"Coslada, Madrid, Spain"
OK,66063,2584,2631,"28400 Collado Villalba, Madrid, Spain",28047,28051,"28694 Chapinería, Madrid, Spain"
OK,68000,3003,3111,"28400 Collado Villalba, Madrid, Spain",28047,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,20068,1741,1759,"28400 Collado Villalba, Madrid, Spain",28047,28054,"El Escorial, Madrid, Spain"
OK,115258,4570,4658,"28400 Collado Villalba, Madrid, Spain",28047,28055,"28595 Estremera, Madrid, Spain"
OK,33478,2196,2237,"28400 Collado Villalba, Madrid, Spain",28047,28056,"28214 Fresnedillas de la Oliva, Madrid, Spain"
OK,49993,2057,2068,"28400 Collado Villalba, Madrid, Spain",28047,28058,"Fuenlabrada, Madrid, Spain"
OK,68500,2805,2888,"28400 Collado Villalba, Madrid, Spain",28047,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,6983,846,887,"28400 Collado Villalba, Madrid, Spain",28047,28061,"Galapagar, Madrid, Spain"
OK,51590,2259,2269,"28400 Collado Villalba, Madrid, Spain",28047,28065,"Getafe, Madrid, Spain"
OK,60783,2351,2379,"28400 Collado Villalba, Madrid, Spain",28047,28066,"28971 Griñón, Madrid, Spain"
OK,34902,2389,2496,"28400 Collado Villalba, Madrid, Spain",28047,28067,"28794 Guadalix de la Sierra, Madrid, Spain"
OK,9191,980,995,"28400 Collado Villalba, Madrid, Spain",28047,28068,"Guadarrama, 28440, Madrid, Spain"
OK,12925,1000,1063,"28400 Collado Villalba, Madrid, Spain",28047,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,51467,2209,2237,"28400 Collado Villalba, Madrid, Spain",28047,28073,"Humanes de Madrid, Madrid, Spain"
OK,45691,2048,2063,"28400 Collado Villalba, Madrid, Spain",28047,28074,"Leganés, Madrid, Spain"
OK,39353,2123,2276,"28400 Collado Villalba, Madrid, Spain",28047,28079,"Madrid, Spain"
OK,40439,2066,2229,"28400 Collado Villalba, Madrid, Spain",28047,28079-01,"Centro, Madrid, Spain"
OK,42123,1875,1916,"28400 Collado Villalba, Madrid, Spain",28047,28079-02,"Arganzuela, Madrid, Spain"
OK,49700,2412,2500,"28400 Collado Villalba, Madrid, Spain",28047,28079-03,"Retiro, Madrid, Spain"
OK,40794,2252,2642,"28400 Collado Villalba, Madrid, Spain",28047,28079-04,"Salamanca, Madrid, Spain"
OK,97816,3845,3867,"28400 Collado Villalba, Madrid, Spain",28047,28079-05,"05141 Chamartín, Ávila, Spain"
OK,39914,2141,2356,"28400 Collado Villalba, Madrid, Spain",28047,28079-06,"Tetuán, Madrid, Spain"
OK,37476,1678,1882,"28400 Collado Villalba, Madrid, Spain",28047,28079-07,"Chamberí, Madrid, Spain"
OK,43704,1992,2122,"28400 Collado Villalba, Madrid, Spain",28047,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,33411,1321,1378,"28400 Collado Villalba, Madrid, Spain",28047,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,42435,2065,2111,"28400 Collado Villalba, Madrid, Spain",28047,28079-10,"Latina, Madrid, Spain"
OK,41853,2131,2174,"28400 Collado Villalba, Madrid, Spain",28047,28079-11,"Carabanchel, Madrid, Spain"
OK,44014,2205,2258,"28400 Collado Villalba, Madrid, Spain",28047,28079-12,"Usera, Madrid, Spain"
OK,46544,2201,2243,"28400 Collado Villalba, Madrid, Spain",28047,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,48931,2317,2394,"28400 Collado Villalba, Madrid, Spain",28047,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,43027,2194,2532,"28400 Collado Villalba, Madrid, Spain",28047,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,50321,2092,2163,"28400 Collado Villalba, Madrid, Spain",28047,28079-16,"Hortaleza, Madrid, Spain"
OK,52454,2359,2377,"28400 Collado Villalba, Madrid, Spain",28047,28079-17,"Villaverde, Madrid, Spain"
OK,60215,2208,2219,"28400 Collado Villalba, Madrid, Spain",28047,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,57311,2888,2952,"28400 Collado Villalba, Madrid, Spain",28047,28079-19,"Vicálvaro, Madrid, Spain"
OK,57651,2548,2612,"28400 Collado Villalba, Madrid, Spain",28047,28079-20,"San Blas, Madrid, Spain"
OK,54298,2325,2395,"28400 Collado Villalba, Madrid, Spain",28047,28079-21,"Barajas, 28042 Madrid, Spain"
OK,26482,1197,1213,"28400 Collado Villalba, Madrid, Spain",28047,28080,"Majadahonda, Madrid, Spain"
OK,17467,1285,1345,"28400 Collado Villalba, Madrid, Spain",28047,28082,"28410 Manzanares el Real, Madrid, Spain"
OK,81840,3173,3309,"28400 Collado Villalba, Madrid, Spain",28047,28083,"28880 Meco, Madrid, Spain"
OK,65521,3029,3120,"28400 Collado Villalba, Madrid, Spain",28047,28084,"Mejorada del Campo, Madrid, Spain"
OK,33998,2398,2649,"28400 Collado Villalba, Madrid, Spain",28047,28085,"28792 Miraflores de la Sierra, Madrid, Spain"
OK,13713,1199,1234,"28400 Collado Villalba, Madrid, Spain",28047,28087,"Los Molinos, Madrid, Spain"
OK,54452,2130,2166,"28400 Collado Villalba, Madrid, Spain",28047,28089,"28950 Moraleja de Enmedio, Madrid, Spain"
OK,6237,560,577,"28400 Collado Villalba, Madrid, Spain",28047,28090,"Moralzarzal, Madrid, Spain"
OK,44113,1944,1965,"28400 Collado Villalba, Madrid, Spain",28047,28092,"Móstoles, Madrid, Spain"
OK,21279,1638,1658,"28400 Collado Villalba, Madrid, Spain",28047,28093,"Calle Dos Castillas, 3, 28470 Cercedilla, Madrid, Spain"
OK,27531,2053,2091,"28400 Collado Villalba, Madrid, Spain",28047,28095,"28212 Navalagamella, Madrid, Spain"
OK,55648,2182,2211,"28400 Collado Villalba, Madrid, Spain",28047,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,69079,2675,2725,"28400 Collado Villalba, Madrid, Spain",28047,28099,"28695 Navas del Rey, Madrid, Spain"
OK,90738,4146,4307,"28400 Collado Villalba, Madrid, Spain",28047,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,64369,2638,2741,"28400 Collado Villalba, Madrid, Spain",28047,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,58100,2378,2403,"28400 Collado Villalba, Madrid, Spain",28047,28106,"Parla, Madrid, Spain"
OK,49022,2994,3114,"28400 Collado Villalba, Madrid, Spain",28047,28108,"28723 Pedrezuela, Madrid, Spain"
OK,59081,2363,2416,"28400 Collado Villalba, Madrid, Spain",28047,28113,"28320 Pinto, Madrid, Spain"
OK,31237,1370,1421,"28400 Collado Villalba, Madrid, Spain",28047,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,42162,2076,2145,"28400 Collado Villalba, Madrid, Spain",28047,28119,"28693 Quijorna, Madrid, Spain"
OK,40018,3306,3299,"28400 Collado Villalba, Madrid, Spain",28047,28120,"Rascafría, Madrid, Spain"
OK,46530,2847,2963,"28400 Collado Villalba, Madrid, Spain",28047,28121,"28721 Redueña, Madrid, Spain"
OK,62784,2821,2909,"28400 Collado Villalba, Madrid, Spain",28047,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,36667,2445,2444,"28400 Collado Villalba, Madrid, Spain",28047,28125,"28294 Robledo de Chavela, Madrid, Spain"
OK,21569,949,963,"28400 Collado Villalba, Madrid, Spain",28047,28127,"Las Rozas, Madrid, Spain"
OK,101573,4190,4278,"28400 Collado Villalba, Madrid, Spain",28047,28128,"28649 Rozas de Puerto Real, Madrid, Spain"
OK,41637,2462,2490,"28400 Collado Villalba, Madrid, Spain",28047,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,64644,2578,2651,"28400 Collado Villalba, Madrid, Spain",28047,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,19510,1350,1376,"28400 Collado Villalba, Madrid, Spain",28047,28131,"San Lorenzo de El Escorial, Madrid, Spain"
OK,70854,2949,3033,"28400 Collado Villalba, Madrid, Spain",28047,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,87747,3658,3738,"28400 Collado Villalba, Madrid, Spain",28047,28133,"28680 San Martín de Valdeiglesias, Madrid, Spain"
OK,54228,2410,2475,"28400 Collado Villalba, Madrid, Spain",28047,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,38338,2665,2709,"28400 Collado Villalba, Madrid, Spain",28047,28135,"28296 Santa María de la Alameda, Madrid, Spain"
OK,52339,2130,2166,"28400 Collado Villalba, Madrid, Spain",28047,28141,"28609 Sevilla la Nueva, Madrid, Spain"
OK,26152,1791,1889,"28400 Collado Villalba, Madrid, Spain",28047,28144,"28791 Soto del Real, Madrid, Spain"
OK,88970,3730,3834,"28400 Collado Villalba, Madrid, Spain",28047,28146,"28550 Tielmes, Madrid, Spain"
OK,66203,2898,2980,"28400 Collado Villalba, Madrid, Spain",28047,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,62733,2414,2443,"28400 Collado Villalba, Madrid, Spain",28047,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,64887,2537,2586,"28400 Collado Villalba, Madrid, Spain",28047,28150,"28990 Torrejón de Velasco, Madrid, Spain"
OK,50746,3081,3212,"28400 Collado Villalba, Madrid, Spain",28047,28151,"28180 Torrelaguna, Madrid, Spain"
OK,11161,621,632,"28400 Collado Villalba, Madrid, Spain",28047,28152,"28250 Torrelodones, Madrid, Spain"
OK,79948,3376,3481,"28400 Collado Villalba, Madrid, Spain",28047,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,20664,1767,1799,"28400 Collado Villalba, Madrid, Spain",28047,28160,"28210 Valdemorillo, Madrid, Spain"
OK,66123,2478,2505,"28400 Collado Villalba, Madrid, Spain",28047,28161,"Valdemoro, Madrid, Spain"
OK,69288,3163,3275,"28400 Collado Villalba, Madrid, Spain",28047,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,64929,2832,2913,"28400 Collado Villalba, Madrid, Spain",28047,28167,"Velilla de San Antonio, Madrid, Spain"
OK,47885,2989,3100,"28400 Collado Villalba, Madrid, Spain",28047,28168,"28722 El Vellón, Madrid, Spain"
OK,43184,2688,2802,"28400 Collado Villalba, Madrid, Spain",28047,28169,"28729 Venturada, Madrid, Spain"
OK,82349,3543,3648,"28400 Collado Villalba, Madrid, Spain",28047,28172,"28810 Villalbilla, Madrid, Spain"
OK,62054,2400,2443,"28400 Collado Villalba, Madrid, Spain",28047,28175,"28609 Villamantilla, Madrid, Spain"
OK,37173,1817,1828,"28400 Collado Villalba, Madrid, Spain",28047,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,30985,1662,1667,"28400 Collado Villalba, Madrid, Spain",28047,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,56281,2171,2212,"28400 Collado Villalba, Madrid, Spain",28047,28178,"Villanueva de Perales, 28609, Madrid, Spain"
OK,94015,3920,4010,"28400 Collado Villalba, Madrid, Spain",28047,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,38323,1631,1669,"28400 Collado Villalba, Madrid, Spain",28047,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,30468,2061,2084,"28400 Collado Villalba, Madrid, Spain",28047,28183,"28293 Zarzalejo, Madrid, Spain"
OK,59245,3256,3369,"28400 Collado Villalba, Madrid, Spain",28047,28901,"28752 Lozoyuela, Madrid, Spain"
OK,37725,2166,2204,"28400 Collado Villalba, Madrid, Spain",28047,28903,"28760 Tres Cantos, Madrid, Spain"
OK,34058,1837,1859,"28811 Corpa, Madrid, Spain",28048,28002,"28864 Ajalvir, Madrid, Spain"
OK,16005,1743,1774,"28811 Corpa, Madrid, Spain",28048,28005,"Alcala de Henares, Madrid, Spain"
OK,49483,2475,2545,"28811 Corpa, Madrid, Spain",28048,28006,"Alcobendas, Madrid, Spain"
OK,59987,3199,3209,"28811 Corpa, Madrid, Spain",28048,28007,"Alcorcón, Madrid, Spain"
OK,16270,1119,1161,"28811 Corpa, Madrid, Spain",28048,28012,"28818 Anchuelo, Madrid, Spain"
OK,25923,1567,1582,"28811 Corpa, Madrid, Spain",28048,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,74487,3267,3287,"28811 Corpa, Madrid, Spain",28048,28022,"Boadilla del Monte, Madrid, Spain"
OK,24204,1748,1741,"28811 Corpa, Madrid, Spain",28048,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,0,0,0,"28811 Corpa, Madrid, Spain",28048,28048,"28811 Corpa, Madrid, Spain"
OK,34279,2134,2105,"28811 Corpa, Madrid, Spain",28048,28049,"Coslada, Madrid, Spain"
OK,31647,1747,1771,"28811 Corpa, Madrid, Spain",28048,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,56730,2847,2937,"28811 Corpa, Madrid, Spain",28048,28060,"28597 Fuentidueña de Tajo, Madrid, Spain"
OK,52424,3015,3049,"28811 Corpa, Madrid, Spain",28048,28065,"Getafe, Madrid, Spain"
OK,57839,3063,3098,"28811 Corpa, Madrid, Spain",28048,28074,"Leganés, Madrid, Spain"
